01/03/2005,35.22222222222222,32.20987654320987,12.271604938271604,89.0246913580247,7,0,0,1,0,0,0,1,0
01/03/2006,40.28061224489796,38.92857142857143,6.341836734693878,95.1734693877551,7,0,0,1,0,0,0,1,0
01/03/2007,39.54248366013072,31.019607843137255,14.026143790849673,72.99346405228758,7,0,0,1,0,0,0,1,0
01/03/2008,11.703947368421053,4.743421052631579,10.75,74.13815789473684,7,0,0,1,0,0,0,1,0
01/03/2009,29.251612903225805,18.993548387096773,10.67741935483871,66.15483870967742,7,0,0,1,0,0,0,1,0
01/03/2010,10.17605633802817,0.6170212765957447,9.831325301204819,65.12056737588652,7,0,0,1,0,0,0,1,0
01/03/2011,28.80263157894737,18.875,7.703947368421052,67.125,7,0,0,1,0,0,0,1,0
01/03/2012,20.66887417218543,7.602649006622516,9.68,58.026490066225165,7,0,0,1,0,0,0,1,0
01/03/2013,26.146892655367232,18.3954802259887,10.418079096045197,72.82485875706215,7,0,0,1,0,0,0,1,0
01/03/2014,7.8125,-0.15625,12.73125,70.15625,7,0,0,1,0,0,0,1,0
01/03/2015,33.22672064777328,31.190283400809715,4.0,92.7327935222672,7,0,0,1,0,0,0,1,0
01/03/2016,27.205882352941178,18.735294117647058,10.170588235294117,70.68823529411765,7,0,0,1,0,0,0,1,0
01/03/2017,36.78155339805825,34.75242718446602,8.131067961165048,92.74271844660194,7,0,0,1,0,0,0,1,0
01/03/2018,13.25287356321839,5.264367816091954,10.655172413793103,70.61494252873563,7,0,0,0,0,0,1,0,0
01/04/2001,25.233333333333334,21.816666666666666,11.283333333333333,86.81666666666666,7,0,0,0,0,0,1,0,0
01/04/2002,29.25,17.153846153846153,13.442307692307692,61.17307692307692,7,0,0,0,0,0,1,0,0
01/04/2003,27.014705882352942,22.455882352941178,7.0588235294117645,82.8529411764706,7,0,0,0,0,0,1,0,0
01/04/2004,30.770833333333332,25.791666666666668,16.866666666666667,81.85416666666667,7,0,0,0,0,0,1,0,0
01/04/2005,33.5,29.236842105263158,12.078947368421053,85.4342105263158,7,0,0,0,0,0,1,0,0
01/04/2006,40.41414141414141,37.80808080808081,11.353535353535353,90.51515151515152,7,0,0,0,0,0,1,0,0
01/04/2007,44.33888888888889,39.733333333333334,16.11111111111111,83.96111111111111,7,0,0,1,0,0,0,0,0
01/04/2008,29.289473684210527,19.11842105263158,14.032894736842104,66.22368421052632,7,0,0,1,0,0,0,0,0
01/04/2009,31.95049504950495,26.836633663366335,10.073529411764707,81.82673267326733,7,0,0,1,0,0,0,0,0
01/04/2010,14.163120567375886,5.76595744680851,9.855421686746988,69.24113475177305,7,0,0,1,0,0,0,0,0
01/04/2011,23.189873417721518,14.259493670886076,10.5,69.09493670886076,7,0,0,1,0,0,0,0,0
01/04/2012,32.43421052631579,20.29605263157895,7.782894736842105,61.76973684210526,7,0,0,1,0,0,0,0,0
01/04/2013,24.930555555555557,16.104166666666668,12.32638888888889,70.4375,7,0,0,1,0,0,0,0,0
01/04/2014,28.037037037037038,21.98611111111111,10.564814814814815,78.625,7,0,0,1,0,0,0,0,0
01/04/2015,24.911538461538463,20.71153846153846,12.680769230769231,84.35,7,0,0,1,0,0,0,0,0
01/04/2016,27.51497005988024,18.059880239520957,8.988023952095809,67.9880239520958,7,0,0,1,0,0,0,0,0
01/04/2017,14.31578947368421,4.467105263157895,15.618421052631579,65.4342105263158,7,0,0,1,0,0,0,0,0
01/04/2018,5.688311688311688,-3.642857142857143,9.409090909090908,65.55194805194805,7,0,0,1,0,0,0,0,0
01/05/2001,32.22641509433962,24.037735849056602,13.69811320754717,71.98113207547169,7,0,0,1,0,0,0,0,0
01/05/2002,32.50819672131148,25.918032786885245,9.278688524590164,77.93442622950819,7,0,0,1,0,0,0,0,0
01/05/2003,31.34722222222222,29.694444444444443,4.888888888888889,94.04166666666667,7,0,0,1,0,0,0,0,0
01/05/2004,20.966101694915253,14.627118644067796,13.830508474576272,76.55932203389831,7,0,0,1,0,0,0,0,0
01/05/2005,28.151515151515152,25.742424242424242,19.318181818181817,90.13636363636364,7,0,0,1,0,0,0,0,0
01/05/2006,34.46590909090909,27.443181818181817,11.363636363636363,76.38636363636364,7,0,0,1,0,0,0,0,0
01/05/2007,48.273743016759774,44.41899441340782,5.871508379888268,87.0391061452514,7,0,0,1,0,0,0,0,0
01/05/2008,40.14792899408284,35.98816568047337,14.55621301775148,85.84615384615384,7,0,0,1,1,0,0,0,0
01/05/2009,19.375,8.19078947368421,6.342105263157895,62.598684210526315,7,0,0,1,1,0,0,0,0
01/05/2010,18.026845637583893,9.664429530201343,8.404624277456648,69.87919463087249,7,0,0,1,1,0,0,0,0
01/05/2011,22.5625,14.2875,6.35625,70.75,7,0,0,1,1,0,0,0,0
01/05/2012,37.63815789473684,27.18421052631579,7.901315789473684,67.48684210526316,7,0,0,1,1,0,0,0,0
01/05/2013,30.592391304347824,26.016304347826086,9.907103825136613,83.91847826086956,7,0,0,1,1,0,0,0,0
01/05/2014,16.676923076923078,11.403846153846153,16.25461254612546,79.96538461538462,7,0,0,1,1,0,0,0,0
01/05/2015,3.6455026455026456,-3.867724867724868,8.571428571428571,71.05291005291005,7,0,0,1,1,0,0,0,0
01/05/2016,25.69871794871795,18.46153846153846,9.01923076923077,74.62820512820512,7,0,0,1,1,0,0,0,0
01/05/2017,9.225806451612904,-0.9419354838709677,10.929032258064517,63.380645161290325,7,0,0,1,1,0,0,0,0
01/05/2018,4.2631578947368425,-5.467105263157895,8.592105263157896,64.57236842105263,7,0,0,1,0,0,0,1,0
01/06/2001,26.339622641509433,20.07547169811321,8.788461538461538,77.11320754716981,7,0,0,1,0,0,0,1,0
01/06/2002,31.59375,23.640625,12.078125,73.359375,7,0,0,1,0,0,0,1,0
01/06/2003,29.95,21.85,11.55,72.6,7,0,0,1,0,0,0,1,0
01/06/2004,4.538461538461538,-5.730769230769231,16.326923076923077,61.71153846153846,7,0,0,1,0,0,0,1,0
01/06/2005,24.319148936170212,20.51063829787234,9.574468085106384,85.98936170212765,7,0,0,1,0,0,0,1,0
01/06/2006,29.53846153846154,20.532544378698226,10.562130177514794,69.0414201183432,7,0,0,0,0,1,0,0,0
01/06/2007,38.32105263157895,33.2,8.463157894736842,82.09473684210526,7,0,0,0,0,0,1,0,0
01/06/2008,52.459715639810426,49.96208530805687,13.445497630331754,91.82938388625593,7,0,0,0,1,0,1,0,0
01/06/2009,26.810699588477366,23.16872427983539,4.934156378600823,85.38683127572017,7,0,0,0,1,0,0,0,0
01/06/2010,15.932432432432432,9.29054054054054,5.012121212121212,75.27027027027027,7,0,0,0,1,0,0,0,0
01/06/2011,25.011494252873565,14.655172413793103,10.028735632183908,65.83908045977012,7,0,1,0,0,0,0,0,0
01/06/2012,45.223684210526315,32.61184210526316,7.348684210526316,62.55263157894737,7,0,1,0,0,0,0,0,0
01/06/2013,28.98876404494382,22.634831460674157,10.97752808988764,77.67977528089888,7,0,1,0,0,0,0,0,0
01/06/2014,-11.280254777070065,-20.910828025477706,17.993630573248407,61.43312101910828,7,0,1,0,0,0,0,0,0
01/06/2015,7.935294117647059,1.3,10.48235294117647,74.4235294117647,7,0,1,0,0,0,0,0,0
01/06/2016,30.94736842105263,22.06578947368421,7.842105263157895,70.17105263157895,7,0,1,0,0,0,0,0,0
01/06/2017,4.331325301204819,-5.632530120481928,8.427710843373495,63.325301204819276,7,0,1,0,0,0,0,0,0
01/06/2018,5.907894736842105,-4.7105263157894735,5.671052631578948,62.61842105263158,7,0,0,1,0,0,0,0,0
01/07/2001,29.724137931034484,23.06896551724138,10.0,76.53448275862068,7,0,0,1,0,0,0,0,0
01/07/2002,21.98076923076923,12.48076923076923,10.73076923076923,67.17307692307692,7,0,0,1,0,0,0,0,0
01/07/2003,34.75,27.192307692307693,16.326923076923077,74.3076923076923,7,0,0,1,0,0,0,0,0
01/07/2004,14.615384615384615,3.8461538461538463,9.5,62.26923076923077,7,0,0,1,0,0,0,0,0
01/07/2005,21.65625,16.515625,6.6875,81.1875,7,0,0,1,0,0,0,0,0
01/07/2006,33.55952380952381,26.875,8.291666666666666,76.82738095238095,7,0,0,1,0,0,0,0,0
01/07/2007,35.42051282051282,32.333333333333336,7.6923076923076925,88.6,7,0,0,1,0,0,0,0,0
01/07/2008,58.34183673469388,54.39795918367347,14.959183673469388,87.16836734693878,7,0,0,1,0,0,0,0,0
01/07/2009,24.565217391304348,21.05217391304348,9.986956521739131,85.70434782608696,7,0,0,1,0,0,0,0,0
01/07/2010,18.50413223140496,14.442148760330578,5.246212121212121,84.0909090909091,7,0,0,1,0,0,0,0,0
01/07/2011,18.264150943396228,9.660377358490566,10.10377358490566,69.46698113207547,7,0,0,1,0,0,0,0,0
01/07/2012,36.74342105263158,26.375,6.052631578947368,67.51315789473684,7,0,0,1,0,0,0,0,0
01/07/2013,27.67763157894737,20.355263157894736,11.921052631578947,75.48026315789474,7,0,0,1,0,0,0,0,0
01/07/2014,-3.6776315789473686,-11.796052631578947,9.164473684210526,67.95394736842105,7,0,0,1,0,0,0,0,0
01/07/2015,1.236842105263158,-10.730263157894736,14.75,56.901315789473685,7,0,0,1,0,0,0,0,0
01/07/2016,37.82119205298013,26.364238410596027,6.28476821192053,63.9271523178808,7,0,0,1,0,0,0,0,0
01/07/2017,9.076923076923077,-2.217948717948718,8.993589743589743,60.68589743589744,7,0,0,1,0,0,0,0,0
01/07/2018,24.268421052631577,16.94736842105263,14.273684210526316,74.01578947368421,7,0,0,0,0,0,0,1,0
01/08/2001,21.50943396226415,13.943396226415095,9.830188679245284,72.62264150943396,7,0,0,0,0,0,0,1,0
01/08/2002,32.40384615384615,21.78846153846154,12.692307692307692,65.84615384615384,7,0,0,0,0,0,0,1,0
01/08/2003,46.0625,30.8125,13.729166666666666,56.5,7,0,0,0,0,0,0,1,0
01/08/2004,26.703703703703702,17.685185185185187,7.111111111111111,68.5925925925926,7,0,0,0,0,0,0,1,0
01/08/2005,26.89041095890411,21.36986301369863,6.068493150684931,80.4931506849315,7,0,0,0,0,0,0,1,0
01/08/2006,38.27388535031847,31.11464968152866,9.038216560509554,75.77707006369427,7,0,0,0,0,0,0,1,0
01/08/2007,33.65853658536585,23.5609756097561,13.463414634146341,66.9390243902439,7,0,0,0,0,1,0,0,0
01/08/2008,50.61224489795919,48.628571428571426,11.685714285714285,92.64081632653061,7,0,0,0,0,1,0,0,0
01/08/2009,15.41317365269461,8.77245508982036,9.113772455089821,75.0119760479042,7,0,0,0,0,1,0,0,0
01/08/2010,22.437158469945356,15.289617486338798,11.72463768115942,74.68306010928961,7,0,0,0,0,1,0,0,0
01/08/2011,16.525316455696203,6.525316455696203,11.753164556962025,64.88607594936708,7,0,0,0,0,1,0,0,0
01/08/2012,31.99342105263158,25.782894736842106,1.6644736842105263,79.16447368421052,7,0,0,0,0,1,0,0,0
01/08/2013,33.44078947368421,25.79605263157895,9.164473684210526,74.51315789473684,7,0,0,0,0,1,0,0,0
01/08/2014,4.431372549019608,-3.2091503267973858,2.156862745098039,71.63398692810458,7,0,0,0,0,1,0,0,0
01/08/2015,6.474903474903475,0.30115830115830117,18.18918918918919,75.65250965250965,7,0,0,0,0,1,0,0,0
01/08/2016,40.66274509803922,38.615686274509805,6.137254901960785,92.86666666666666,7,0,0,0,0,1,0,0,0
01/08/2017,11.394736842105264,-1.7236842105263157,8.82,56.276315789473685,7,0,0,0,0,1,0,0,0
01/08/2018,33.22352941176471,29.95294117647059,10.658823529411764,88.27058823529411,7,0,0,0,0,1,0,0,0
01/09/2001,18.076923076923077,11.538461538461538,11.423076923076923,75.40384615384616,7,0,0,0,0,1,0,0,0
01/09/2002,45.64705882352941,33.470588235294116,13.411764705882353,62.94117647058823,7,0,0,0,0,1,0,0,0
01/09/2003,36.370370370370374,24.185185185185187,15.38888888888889,61.46296296296296,7,0,0,0,0,1,0,0,0
01/09/2004,23.296875,16.953125,9.78125,76.609375,7,0,0,0,0,1,0,0,0
01/09/2005,31.375,27.578125,10.984375,86.359375,7,0,0,0,0,1,0,0,0
01/09/2006,36.160714285714285,28.13095238095238,7.976190476190476,73.16071428571429,7,0,0,0,0,1,0,0,0
01/09/2007,30.026143790849673,16.705882352941178,14.320261437908497,58.63398692810458,7,0,0,0,0,1,0,0,0
01/09/2008,35.736196319018404,30.177914110429448,8.282208588957054,80.67484662576688,7,0,1,0,0,0,0,0,0
01/09/2009,23.13304721030043,18.429184549356222,6.875536480686695,81.98283261802575,7,0,1,0,0,0,0,0,0
01/09/2010,15.321167883211679,5.861313868613139,7.080246913580247,66.43795620437956,7,0,1,0,0,0,0,0,0
01/09/2011,19.532894736842106,9.75,2.5197368421052633,66.75657894736842,7,0,1,0,0,0,0,0,0
01/09/2012,35.78947368421053,26.513157894736842,9.611842105263158,71.57894736842105,7,0,1,0,0,0,0,0,0
01/09/2013,39.44736842105263,24.49342105263158,12.572368421052632,58.32236842105263,7,0,1,0,0,0,0,0,0
01/09/2014,16.111650485436893,11.509708737864077,5.009708737864078,82.09708737864078,7,0,1,0,0,0,0,0,0
01/09/2015,6.151832460732984,-3.5392670157068062,16.198952879581153,64.15706806282722,7,0,0,0,0,0,1,0,0
01/09/2016,35.39754098360656,33.872950819672134,8.200819672131148,94.35245901639344,7,0,0,0,0,0,1,0,0
01/09/2017,26.04,18.314285714285713,12.291428571428572,73.04571428571428,7,0,0,0,0,0,1,0,0
01/09/2018,29.617486338797814,27.934426229508198,5.781420765027322,93.60109289617486,7,0,0,0,0,0,1,0,0
01/10/2001,26.51923076923077,19.326923076923077,10.26923076923077,74.36538461538461,7,0,0,0,0,0,1,0,0
01/10/2002,39.46,31.04,9.0,72.46,7,0,0,0,0,0,1,0,0
01/10/2003,21.771929824561404,9.24561403508772,15.543859649122806,59.12280701754386,7,0,0,0,0,0,1,0,0
01/10/2004,22.22222222222222,15.518518518518519,9.074074074074074,75.55555555555556,7,0,0,0,0,0,1,0,0
01/10/2005,33.10769230769231,26.676923076923078,7.923076923076923,77.6923076923077,7,0,0,0,0,0,1,0,0
01/10/2006,32.44970414201183,27.846153846153847,4.650887573964497,83.8698224852071,7,0,0,0,0,0,1,0,0
01/10/2007,26.86092715231788,15.741721854304636,10.834437086092715,63.43046357615894,7,0,0,0,0,0,1,0,0
01/10/2008,38.31395348837209,33.116279069767444,7.744186046511628,82.43604651162791,7,0,0,0,0,0,1,0,0
01/10/2009,26.706122448979592,23.579591836734693,11.163934426229508,87.51428571428572,7,0,0,0,0,0,1,0,0
01/10/2010,9.193798449612403,1.4573643410852712,10.428571428571429,70.98449612403101,7,0,0,0,0,0,1,0,0
01/10/2011,25.414012738853504,14.73248407643312,5.961783439490445,65.4968152866242,7,0,0,0,0,0,1,0,0
01/10/2012,38.0921052631579,28.94736842105263,4.894736842105263,71.5657894736842,7,0,0,0,0,0,1,0,0
01/10/2013,35.47457627118644,28.491525423728813,8.107344632768362,77.66101694915254,7,0,0,0,0,0,1,0,0
01/10/2014,34.26086956521739,32.30869565217391,9.7,92.66521739130435,7,0,0,0,0,0,1,0,0
01/10/2015,10.875,2.0723684210526314,11.781456953642385,68.01973684210526,7,0,0,0,0,0,1,0,0
01/10/2016,13.954022988505747,7.505747126436781,16.56896551724138,75.5,7,0,0,0,0,0,1,0,0
01/10/2017,39.15816326530612,34.01020408163265,24.193877551020407,82.09183673469387,7,0,0,0,0,0,1,0,0
01/10/2018,42.73205741626794,41.50239234449761,15.023923444976077,95.77033492822966,7,0,0,1,0,0,0,0,0
01/11/2001,30.153846153846153,23.442307692307693,5.75,76.32692307692308,7,0,0,1,0,0,0,0,0
01/11/2002,37.236363636363635,26.963636363636365,11.054545454545455,67.10909090909091,7,0,0,1,0,0,0,0,0
01/11/2003,14.27450980392157,1.7843137254901962,13.156862745098039,58.0,7,0,0,1,0,0,0,0,0
01/11/2004,33.0,24.53846153846154,14.173076923076923,70.84615384615384,7,0,0,1,0,0,0,0,0
01/11/2005,35.125,32.875,9.777777777777779,92.15277777777777,7,0,0,1,0,0,0,0,0
01/11/2006,38.791044776119406,36.92537313432836,9.616915422885572,93.00995024875621,7,0,0,1,0,0,0,0,0
01/11/2007,41.68789808917197,28.687898089171973,19.471337579617835,61.095541401273884,7,0,0,1,0,0,0,0,0
01/11/2008,34.54545454545455,30.144385026737968,10.779569892473118,84.5187165775401,7,0,0,1,0,0,0,0,0
01/11/2009,19.395209580838323,14.317365269461078,6.149700598802395,80.10179640718563,7,0,0,0,0,0,1,0,0
01/11/2010,22.304635761589402,13.344370860927153,10.74712643678161,68.64900662251655,7,0,0,0,0,0,1,0,0
01/11/2011,25.395604395604394,20.263736263736263,8.49084249084249,82.05494505494505,7,0,0,0,0,0,1,0,0
01/11/2012,38.098684210526315,29.94078947368421,2.2847682119205297,74.78947368421052,7,0,0,0,0,0,1,0,0
01/11/2013,49.758974358974356,47.38461538461539,12.64102564102564,92.02051282051282,7,0,0,0,0,0,1,0,0
01/11/2014,35.49484536082474,31.675257731958762,12.103092783505154,86.62886597938144,7,0,0,0,0,0,1,0,0
01/11/2015,28.098591549295776,21.751173708920188,8.225352112676056,78.03286384976526,7,0,0,0,0,0,1,0,0
01/11/2016,14.331707317073171,8.907317073170733,10.160975609756097,78.9560975609756,7,0,0,0,0,0,1,0,0
01/11/2017,35.18181818181818,32.13636363636363,11.43939393939394,89.07575757575758,7,0,0,0,0,0,1,0,0
01/11/2018,50.585152838427945,48.41048034934498,16.078602620087338,92.3056768558952,7,0,0,0,0,0,1,0,0
01/12/2001,32.389830508474574,28.915254237288135,4.915254237288136,87.42372881355932,7,0,0,0,0,0,1,0,0
01/12/2002,35.345454545454544,24.945454545454545,10.6,67.63636363636364,7,0,0,0,0,0,1,0,0
01/12/2003,21.823529411764707,7.823529411764706,11.156862745098039,56.72549019607843,7,0,0,0,0,0,1,0,0
01/12/2004,34.09090909090909,27.78181818181818,12.054545454545455,77.67272727272727,7,0,0,0,0,0,1,0,0
01/12/2005,46.589285714285715,44.455357142857146,10.196428571428571,93.07142857142857,7,0,0,0,0,0,1,0,0
01/12/2006,45.348387096774196,37.54838709677419,12.806451612903226,75.27096774193548,7,0,0,0,0,0,1,0,0
01/12/2007,42.64423076923077,39.78846153846154,8.538461538461538,89.26442307692308,7,0,0,0,0,0,1,0,0
01/12/2008,33.65243902439025,27.73780487804878,6.798780487804878,79.4390243902439,7,0,0,0,0,0,1,0,0
01/12/2009,21.65765765765766,17.81081081081081,6.891891891891892,85.24324324324324,7,0,0,0,0,0,1,0,0
01/12/2010,25.748251748251747,18.265734265734267,7.209580838323354,73.76223776223776,7,0,0,0,0,0,1,0,0
01/12/2011,25.279503105590063,17.37888198757764,11.173913043478262,72.16149068322981,7,0,0,1,0,0,1,0,0
01/12/2012,27.414414414414413,24.21171171171171,11.013513513513514,88.05855855855856,7,0,0,1,0,0,1,0,0
01/12/2013,43.34375,36.13125,11.16875,76.2375,7,0,0,1,0,0,1,0,0
01/12/2014,34.87116564417178,27.828220858895705,15.877300613496933,76.02453987730061,7,0,0,1,0,0,1,0,0
01/12/2015,22.484848484848484,15.787878787878787,10.83838383838384,76.0,7,0,0,1,0,0,1,0,0
01/12/2016,11.292134831460674,2.337078651685393,15.455056179775282,67.12359550561797,7,0,0,1,0,0,1,0,0
01/12/2017,24.82233502538071,20.939086294416242,9.248730964467006,85.91370558375634,7,0,0,1,0,0,1,0,0
01/12/2018,21.460122699386503,14.521472392638037,17.993865030674847,75.42944785276073,7,0,0,1,0,0,1,0,0
01/13/2001,34.17741935483871,31.112903225806452,7.967741935483871,89.45161290322581,7,0,0,1,0,0,1,0,0
01/13/2002,33.86274509803921,22.80392156862745,9.019607843137255,65.01960784313725,7,0,0,1,0,0,1,0,0
01/13/2003,22.67924528301887,5.056603773584905,11.471698113207546,47.905660377358494,7,0,0,1,0,0,1,0,0
01/13/2004,29.92452830188679,19.528301886792452,10.20754716981132,65.35849056603773,7,0,0,1,0,0,1,0,0
01/13/2005,33.48148148148148,29.25925925925926,12.944444444444445,85.02777777777777,7,0,0,1,0,0,1,0,0
01/13/2006,38.169724770642205,35.20183486238532,12.077981651376147,89.5137614678899,7,0,0,1,0,0,1,0,0
01/13/2007,32.67052023121387,26.976878612716764,10.739884393063583,80.47976878612717,7,0,0,0,0,0,0,1,0
01/13/2008,31.94871794871795,26.794871794871796,11.24102564102564,81.75897435897436,7,0,0,1,0,1,1,0,0
01/13/2009,13.565934065934066,5.576923076923077,11.736263736263735,71.12087912087912,7,0,0,1,0,1,1,0,0
01/13/2010,27.683333333333334,19.125,12.575539568345324,70.85,7,0,0,1,0,1,1,0,0
01/13/2011,20.095808383233532,14.538922155688622,6.880239520958084,79.39520958083833,7,0,0,1,0,1,1,0,0
01/13/2012,19.288770053475936,12.737967914438503,12.705882352941176,75.71122994652407,7,0,0,1,0,1,1,0,0
01/13/2013,24.65686274509804,20.29901960784314,10.21078431372549,83.66666666666667,7,0,0,1,0,1,1,0,0
01/13/2014,38.62820512820513,30.30128205128205,10.974358974358974,72.59615384615384,7,0,0,1,0,1,1,0,0
01/13/2015,14.63953488372093,7.209302325581396,5.773255813953488,72.65116279069767,7,0,0,1,0,1,1,0,0
01/13/2016,12.367088607594937,5.917721518987341,8.658227848101266,75.44303797468355,7,0,0,1,0,1,1,0,0
01/13/2017,22.816091954022987,15.729885057471265,6.959770114942529,74.83908045977012,7,0,0,1,0,1,1,0,0
01/13/2018,11.679738562091503,-0.6470588235294118,8.254901960784315,58.568627450980394,7,0,0,1,0,1,1,0,0
01/14/2001,35.36486486486486,33.4054054054054,9.164383561643836,92.79729729729729,7,0,0,1,0,1,1,0,0
01/14/2002,36.04761904761905,31.03174603174603,10.714285714285714,82.44444444444444,7,0,0,1,0,1,1,0,0
01/14/2003,15.064516129032258,7.032258064516129,11.112903225806452,71.1774193548387,7,0,0,1,0,1,1,0,0
01/14/2004,28.274509803921568,20.84313725490196,15.72549019607843,73.90196078431373,7,0,0,1,0,1,1,0,0
01/14/2005,9.553571428571429,-4.392857142857143,10.571428571428571,53.19642857142857,7,0,0,1,0,1,1,0,0
01/14/2006,31.65771812080537,20.758389261744966,8.865771812080537,64.97315436241611,7,0,0,1,0,1,1,0,0
01/14/2007,33.27777777777778,29.328703703703702,9.189814814814815,86.18055555555556,7,0,1,0,0,0,0,0,0
01/14/2008,23.63,17.555,12.815,77.83,7,0,1,0,0,0,0,0,0
01/14/2009,8.30859375,2.2734375,9.5546875,76.59375,7,0,1,0,0,0,0,0,0
01/14/2010,35.46808510638298,28.24822695035461,10.018518518518519,75.33333333333333,7,0,1,0,0,0,0,0,0
01/14/2011,21.65680473372781,15.218934911242604,5.449704142011834,76.33727810650888,7,0,1,0,0,0,0,0,0
01/14/2012,16.03846153846154,8.75,5.423076923076923,73.27564102564102,7,0,1,0,0,0,0,0,0
01/14/2013,17.42207792207792,9.253246753246753,4.733766233766234,70.96753246753246,7,0,1,0,0,0,0,0,0
01/14/2014,28.48469387755102,21.989795918367346,15.448979591836734,77.33163265306122,7,0,1,0,0,0,0,0,0
01/14/2015,9.808641975308642,4.395061728395062,5.277777777777778,79.15432098765432,7,0,1,0,0,0,0,0,0
01/14/2016,36.36842105263158,29.56578947368421,10.572368421052632,76.6907894736842,7,0,1,0,0,0,0,0,0
01/14/2017,28.414473684210527,21.57894736842105,3.013157894736842,76.4342105263158,7,0,1,0,0,0,0,0,0
01/14/2018,14.25263157894737,6.936842105263158,8.863157894736842,74.07894736842105,7,0,1,0,0,0,0,0,0
01/15/2001,33.957142857142856,31.642857142857142,12.657142857142857,92.01428571428572,7,0,1,0,0,0,0,0,0
01/15/2002,32.310344827586206,23.96551724137931,13.241379310344827,71.82758620689656,7,0,1,0,0,0,0,0,0
01/15/2003,12.60377358490566,1.4339622641509433,9.415094339622641,61.320754716981135,7,0,1,0,0,0,0,0,0
01/15/2004,20.436363636363637,6.909090909090909,7.454545454545454,56.36363636363637,7,0,1,0,0,0,0,0,0
